user_id time_stamp(seconds) query_length response_length round_index
36783 32564 30 16 1
36969 32564 30 36 0
37308 32564 82 24 0
40591 32564 6 2 0
41548 32564 12 2 4
47666 32564 12 24 2
39250 32565 30 72 2
39579 32565 32 14 3
40294 32565 6 30 0
42009 32565 24 54 3
42236 32565 20 38 1
43314 32565 4 46 2
36556 32566 26 40 4
36565 32566 26 42 1
37007 32566 2 24 4
37504 32566 20 28 0
43183 32566 20 28 0
47968 32566 30 40 3
35767 32567 28 44 0
40646 32567 12 84 2
43295 32567 16 2 2
47039 32567 22 54 3
39459 32568 24 46 2
40233 32568 48 50 1
43111 32568 138 50 0
44161 32568 42 38 0
46416 32568 4 56 0
37873 32569 22 16 2
40556 32569 24 24 3
41626 32569 34 62 3
45539 32569 12 14 0
46613 32569 16 42 0
35540 32570 28 22 0
36012 32570 12 18 0
42558 32570 28 30 3
43346 32570 26 182 1
39272 32571 10 68 1
42959 32571 28 52 3
44334 32571 30 52 2
46335 32571 18 14 0
46600 32571 18 98 3
36120 32572 6 38 3
36227 32572 10 34 3
36810 32572 26 108 2
42939 32572 22 76 3
42994 32572 18 6 0
45717 32572 4 46 3
46131 32572 78 46 3
47431 32572 18 26 0
47672 32572 40 34 2
36336 32573 24 44 5
41548 32573 22 2 5
46894 32573 22 34 4
40264 32574 4 20 1
43295 32574 18 4 3
46152 32574 132 42 2
47882 32574 32 38 1
36240 32575 18 36 1
39996 32575 12 38 1
42373 32575 18 6 0
36486 32576 26 94 0
40013 32576 42 54 0
43709 32576 22 30 2
46779 32576 24 34 0
36188 32577 4 28 0
38898 32577 18 42 1
41036 32577 16 44 2
42481 32577 28 30 4
42800 32577 106 48 0
45057 32577 60 16 0
40499 32578 14 2 0
40879 32578 8 34 2
44224 32578 8 34 0
44448 32578 102 50 1
47588 32578 16 2 0
35717 32579 16 44 4
35819 32579 22 34 1
35871 32579 48 52 1
36207 32579 10 38 0
42272 32579 16 32 1
43373 32579 6 22 2
37050 32580 18 32 0
45869 32580 62 36 4
37587 32581 10 48 2
38991 32581 68 40 2
39579 32581 16 30 4
36302 32582 12 84 2
37239 32582 14 32 3
37684 32582 52 28 4
38249 32582 22 18 2
41051 32582 28 72 4
42771 32582 26 60 0
45226 32582 12 4 0
45638 32582 18 48 1
35694 32583 10 10 0
42007 32583 114 32 1
43145 32583 42 54 0
46235 32583 52 20 2
39839 32584 44 56 4
40358 32584 12 34 0
40507 32584 18 46 3
43295 32584 24 4 4
47061 32584 20 16 5
47571 32584 20 70 2
37115 32585 12 48 4
42175 32585 14 34 2
42507 32585 20 56 4
42944 32585 14 28 0
43638 32585 26 10 3
36595 32586 22 24 3
36783 32586 28 50 2
37412 32586 116 8 1
39034 32586 44 76 3
47420 32586 22 20 2
47445 32586 4 42 2
47683 32586 108 38 3
35868 32587 22 28 1
37102 32587 14 26 4
38017 32587 16 40 0
39302 32587 22 4 3
40219 32587 36 16 2
41953 32587 16 38 4
43183 32587 4 46 1
47806 32587 4 32 0
36030 32588 42 46 1
41557 32588 52 70 2
44041 32588 82 42 3
47250 32588 14 22 0
40080 32589 12 32 0
42545 32589 16 34 1
46144 32589 16 68 0
36038 32590 32 42 2
37204 32590 8 38 2
37297 32590 22 26 2
37543 32590 44 34 0
40556 32590 6 30 4
35511 32591 28 32 3
37651 32591 42 52 0
38168 32591 18 32 0
38627 32591 16 48 2
46335 32591 12 38 1
45058 32592 24 34 3
46398 32592 52 52 1
36129 32593 18 74 4
37007 32593 26 38 5
41459 32593 4 6 0
41548 32593 38 2 6
42350 32593 78 12 2
36023 32594 18 14 0
39696 32594 16 116 3
42076 32594 4 34 0
42769 32594 12 56 4
46219 32594 8 20 0
47779 32594 24 56 0
36969 32595 2 56 1
41342 32595 44 68 4
44806 32595 4 30 0
37308 32596 36 48 1
37442 32596 24 34 2
37708 32596 30 50 1
37757 32596 54 50 2
38166 32596 30 58 4
40426 32596 20 38 3
42373 32596 24 30 1
37548 32597 16 162 0
38146 32597 56 40 0
41423 32597 24 38 5
42236 32597 32 40 2
45604 32597 70 28 4
46454 32597 18 14 0
38192 32598 22 10 0
40196 32598 30 64 3
42078 32598 2 38 0
47061 32598 12 30 6
35694 32599 6 38 1
37087 32599 90 56 4
41220 32599 18 2 0
42188 32599 16 2 0
43638 32599 12 16 4
46796 32599 10 48 0
35186 32600 48 52 2
36333 32600 16 54 4
37680 32600 42 26 1
39459 32600 8 50 3
44662 32600 32 38 2
46894 32600 12 54 5
36227 32601 4 64 4
36379 32601 22 36 4
36556 32601 30 20 5
40273 32601 10 14 0
43111 32601 16 28 1
43709 32601 4 12 3
44554 32601 26 16 3
46741 32601 62 34 4
38234 32602 50 52 1
40314 32602 54 64 3
40934 32602 14 4 0
42331 32602 48 58 1
43968 32602 14 24 0
45290 32602 92 18 1
36120 32603 24 38 4
38863 32603 14 40 0
40920 32603 18 6 0
41120 32603 62 64 1
45666 32603 54 30 4
46152 32603 16 34 3
47855 32603 24 28 0
36565 32604 20 24 2
38991 32604 12 50 3
39247 32604 14 36 0
44946 32604 16 20 0
45057 32604 22 36 1
35659 32605 22 12 2
36188 32605 16 68 1
37412 32605 22 30 2
38249 32605 34 16 3
40233 32605 22 46 2
46618 32605 22 20 1
46982 32605 16 46 2
47461 32605 36 32 1
39328 32606 40 62 1
40632 32606 112 66 0
42350 32606 6 42 3
42491 32606 20 50 0
43373 32606 26 18 3
47746 32606 38 22 2
47968 32606 14 90 4
37461 32607 94 18 0
38930 32607 50 38 1
41874 32607 4 28 3
45862 32607 18 80 3
46779 32607 22 38 1
47431 32607 34 44 1
47925 32607 22 32 0
36322 32608 16 26 3
36834 32608 24 50 3
37239 32608 20 44 4
39168 32608 24 36 0
41505 32608 30 48 1
42009 32608 10 56 4
42272 32608 24 46 2
35592 32609 116 54 3
35779 32609 40 46 5
36543 32609 10 22 0
37305 32609 102 34 1
37684 32609 18 32 5
40358 32609 12 32 1
41799 32609 28 20 0
42959 32609 10 16 4
44161 32609 34 10 1
46425 32609 20 2 0
47039 32609 18 40 4
35767 32610 48 50 1
35819 32610 26 20 2
38453 32610 40 50 3
38898 32610 20 52 2
40556 32610 8 126 5
47420 32610 28 22 3
35517 32611 10 6 0
38373 32611 20 40 4
39579 32611 20 22 5
45717 32611 18 114 4
46682 32611 22 42 0
35235 32612 12 26 0
35863 32612 46 74 3
42203 32612 56 46 0
35717 32613 8 82 5
37587 32613 18 42 3
38192 32613 18 40 1
40879 32613 20 28 3
41036 32613 4 48 3
41626 32613 10 60 4
42388 32613 18 34 0
43201 32613 28 14 4
46219 32613 12 46 1
47250 32613 12 68 1
47666 32613 46 56 3
37102 32614 28 34 5
37197 32614 34 42 0
37873 32614 60 14 3
42380 32614 12 12 0
42994 32614 66 28 1
43985 32614 26 90 2
45539 32614 112 44 1
47370 32614 18 2 0
36335 32615 20 22 4
36406 32615 30 46 0
36621 32615 12 56 0
43608 32615 88 42 1
43700 32615 18 22 0
44554 32615 2 16 4
36655 32616 114 34 2
37204 32616 6 62 3
37543 32616 4 30 1
39996 32616 18 56 2
45869 32616 22 58 5
46017 32616 20 18 0
37632 32617 24 20 0
39497 32617 10 146 2
40013 32617 16 50 1
46454 32617 38 30 1
46606 32617 22 108 2
47894 32617 4 58 0
36038 32618 16 56 3
36556 32618 18 26 6
39823 32618 10 62 0
40920 32618 22 16 1
42545 32618 22 32 2
44598 32618 116 18 4
45638 32618 2 6 2
37792 32619 38 42 0
41667 32619 108 44 3
42487 32619 74 56 3
42703 32619 12 20 0
45058 32619 8 54 4
46117 32619 20 44 0
46662 32619 12 34 0
35659 32620 16 24 3
36595 32620 18 70 4
36769 32620 16 4 0
39302 32620 38 2 4
39662 32620 60 36 4
42007 32620 26 38 2
43381 32620 18 60 2
46842 32620 74 62 4
35623 32621 16 10 0
38168 32621 16 48 1
41140 32621 60 36 2
43638 32621 22 44 5
46355 32621 18 2 0
38323 32622 118 38 1
40080 32622 20 24 1
42651 32622 62 38 0
44806 32622 6 30 1
35868 32623 26 8 2
35871 32623 10 52 2
36336 32623 24 56 6
36348 32623 12 18 0
40646 32623 28 48 3
43018 32623 20 138 0
43183 32623 14 38 2
44224 32623 30 44 1
46235 32623 32 110 3
46335 32623 28 22 2
47746 32623 4 6 3
36783 32624 14 58 3
37504 32624 26 28 1
41117 32624 20 68 3
42959 32624 8 84 5
44334 32624 26 64 3
45305 32624 16 40 2
42373 32625 32 112 2
45178 32625 12 42 0
36322 32626 14 34 4
37050 32626 72 32 1
37297 32626 38 44 3
39250 32626 16 28 3
42771 32626 26 16 1
43111 32626 22 42 2
44161 32626 16 14 2
35498 32627 46 8 2
36240 32627 124 24 2
37442 32627 32 106 3
45476 32627 12 28 0
46634 32627 16 54 0
47683 32627 14 52 4
47806 32627 56 18 1
37115 32628 24 42 5
37680 32628 14 36 2
39839 32628 14 42 5
40838 32628 8 28 0
37007 32629 32 54 6
42380 32629 20 30 1
35988 32630 32 36 4
38161 32630 38 72 5
39940 32630 8 6 0
41189 32630 16 42 0
41614 32630 14 50 0
41860 32630 22 2 0
43145 32630 26 46 1
46082 32630 16 46 3
47061 32630 22 36 7
36225 32631 10 26 0
37440 32631 18 26 0
37461 32631 18 20 1
39579 32631 4 8 6
40264 32631 56 12 2
42514 32631 16 26 0
43373 32631 22 32 4
38017 32632 24 30 1
38627 32632 12 104 3
42939 32632 18 8 4
44946 32632 26 46 1
45290 32632 26 12 2
36012 32633 122 36 1
36379 32633 20 40 5
37632 32633 14 6 1
38146 32633 6 34 1
39280 32633 20 46 0
39753 32633 36 72 2
46613 32633 56 24 1
35908 32634 52 38 0
38260 32634 16 28 0
40507 32634 48 50 4
41874 32634 22 36 4
43201 32634 26 70 5
46327 32634 28 50 0
46398 32634 12 68 2
47925 32634 12 118 1
38863 32635 6 54 1
42481 32635 46 62 5
44408 32635 28 2 0
45057 32635 20 24 2
46017 32635 6 56 1
46152 32635 24 6 4
46618 32635 16 52 2
35623 32636 26 38 1
36120 32636 12 28 5
36565 32636 32 40 3
39459 32636 28 36 4
40920 32636 12 54 2
41799 32636 24 10 1
47849 32636 118 20 2
47882 32636 48 68 2
36335 32637 18 70 5
37757 32637 24 10 3
42558 32637 58 32 4
42769 32637 26 16 5
43295 32637 68 4 5
44448 32637 32 26 2
45385 32637 18 6 0
40219 32638 44 8 3
40273 32638 44 48 1
41423 32638 24 18 6
42078 32638 20 24 1
42507 32638 18 76 5
42855 32638 82 46 0
43314 32638 44 30 3
46741 32638 34 6 5
46779 32638 12 28 2
46894 32638 20 42 6
37305 32639 2 38 2
37308 32639 6 70 2
37684 32639 10 14 6
38166 32639 12 58 5
40233 32639 4 28 3
41051 32639 20 40 5
42994 32639 22 30 2
46796 32639 6 12 1
35498 32640 10 50 3
36302 32640 16 2 3
38991 32640 16 54 4
44161 32640 2 44 3
44662 32640 16 32 3
46144 32640 28 62 1
35694 32641 26 46 2
37412 32641 14 8 3
42175 32641 50 42 3
42331 32641 8 144 2
46982 32641 24 74 3
35779 32642 8 104 6
36207 32642 54 28 1
36333 32642 22 36 5
36348 32642 26 40 1
38373 32642 24 24 5
39560 32642 28 168 4
39940 32642 22 40 1
46219 32642 20 42 2
46335 32642 8 34 3
35235 32643 8 26 1
35540 32643 140 14 1
35659 32643 26 58 4
38234 32643 12 36 2
42897 32643 10 28 0
36556 32644 24 24 7
42771 32644 22 14 2
42800 32644 44 6 1
46454 32644 22 54 2
47305 32644 144 62 3
35511 32645 50 98 4
37197 32645 6 2 1
37792 32645 22 34 1
38930 32645 18 10 2
39763 32645 16 44 0
42939 32645 22 42 5
43805 32645 32 4 0
47944 32645 18 38 0
36810 32646 8 82 3
36969 32646 18 32 2
37619 32646 14 2 0
40294 32646 60 66 1
42350 32646 20 22 4
46600 32646 14 36 4
47571 32646 14 24 3
35912 32647 124 48 2
36030 32647 42 30 2
36079 32647 24 2 0
39116 32647 26 46 0
39804 32647 20 36 0
40196 32647 12 16 4
40264 32647 10 46 3
42932 32647 22 88 0
43709 32647 36 46 4
44100 32647 6 32 0
47445 32647 110 152 3
36406 32648 14 114 1
37239 32648 18 16 5
38249 32648 70 10 4
39579 32648 10 20 7
47243 32648 10 34 0
37684 32649 18 26 7
37757 32649 18 36 4
38948 32649 12 2 0
40898 32649 156 42 2
42009 32649 24 72 5
44598 32649 16 62 5
35251 32650 96 38 3
35592 32650 16 32 4
35635 32650 16 2 0
35767 32650 14 22 2
36203 32650 36 52 3
37632 32650 14 38 2
42491 32650 10 56 1
44569 32650 16 30 0
47779 32650 28 34 1
47806 32650 18 26 2
36957 32651 26 22 0
39328 32651 26 34 2
42203 32651 26 22 1
44911 32651 34 26 0
45290 32651 26 56 3
47849 32651 10 50 3
35819 32652 80 12 3
38925 32652 16 54 0
40358 32652 46 28 2
40426 32652 58 112 4
40921 32652 32 32 0
41342 32652 26 54 5
42944 32652 92 10 1
43357 32652 8 32 0
44041 32652 82 42 4
45539 32652 24 22 2
47039 32652 22 14 5
47129 32652 126 10 1
36834 32653 20 154 4
39472 32653 20 6 0
41036 32653 12 26 4
42076 32653 50 38 1
39152 32654 56 40 0
42651 32654 36 22 1
43968 32654 48 50 1
46152 32654 20 34 5
46613 32654 6 44 2
47061 32654 20 12 8
47431 32654 22 68 2
47756 32654 24 10 0
36227 32655 32 32 5
37484 32655 64 14 3
39168 32655 60 30 1
40314 32655 18 62 4
41799 32655 24 60 2
43608 32655 32 40 2
43638 32655 12 28 6
44630 32655 6 28 0
46117 32655 22 26 1
47420 32655 50 38 4
36129 32656 26 60 5
36225 32656 16 60 1
41667 32656 8 50 4
42769 32656 14 16 6
43087 32656 92 36 3
45761 32656 24 32 0
47894 32656 16 24 1
38146 32657 4 28 2
38794 32657 18 38 0
40632 32657 28 56 1
40879 32657 42 66 4
42256 32657 52 20 0
43111 32657 22 30 3
36120 32658 14 20 6
36931 32658 50 60 0
37873 32658 52 78 4
38192 32658 30 38 2
39540 32658 10 10 0
39662 32658 34 48 5
42514 32658 22 24 1
46796 32658 20 48 2
35868 32659 80 38 3
38168 32659 44 22 2
40013 32659 12 74 2
44448 32659 12 40 3
44806 32659 52 36 2
45498 32659 24 46 3
47758 32659 18 36 0
41120 32660 36 94 2
45862 32660 18 88 4
37461 32661 18 58 2
37578 32661 24 30 0
38453 32661 32 34 4
39272 32661 66 12 2
42261 32661 36 10 0
45057 32661 22 28 3
47250 32661 18 58 2
35540 32662 10 26 2
35988 32662 14 58 5
36240 32662 36 20 3
36769 32662 64 14 1
36805 32662 140 18 3
37102 32662 48 68 6
37504 32662 40 78 2
39839 32662 30 76 6
42078 32662 18 24 2
42272 32662 58 18 3
42800 32662 40 34 2
43145 32662 6 34 2
43314 32662 6 126 4
47039 32662 18 28 6
47514 32662 14 28 0
35819 32663 16 28 4
36379 32663 26 14 6
37050 32663 26 22 2
37680 32663 20 16 3
41626 32663 42 42 5
42491 32663 28 58 2
43343 32663 110 38 0
43373 32663 28 26 5
45869 32663 32 20 6
35235 32664 16 102 2
39823 32664 20 16 1
41189 32664 28 26 1
43959 32664 32 50 0
46082 32664 16 16 4
47129 32664 26 56 2
35143 32665 18 38 0
37197 32665 24 28 2
43246 32665 20 32 0
43381 32665 24 46 3
47666 32665 30 98 4
35365 32666 126 46 1
35863 32666 12 48 4
36023 32666 94 40 1
37251 32666 114 64 1
37543 32666 42 28 2
39250 32666 34 28 4
40636 32666 16 30 0
45266 32666 6 2 0
35186 32667 60 36 3
37115 32667 18 42 6
37587 32667 102 22 4
40233 32667 20 18 4
42444 32667 16 16 0
45385 32667 44 34 1
47529 32667 122 36 0
36556 32668 12 62 8
38249 32668 18 42 5
38260 32668 22 54 1
38373 32668 14 84 6
42487 32668 30 72 4
42703 32668 116 54 1
42897 32668 8 36 1
46471 32668 20 50 0
35767 32669 22 12 3
36969 32669 26 26 3
38323 32669 22 28 2
39579 32669 14 80 8
41423 32669 40 36 7
44334 32669 18 56 4
44471 32669 10 22 0
44591 32669 24 44 0
45666 32669 62 68 5
37087 32670 90 78 5
37174 32670 12 34 0
37239 32670 16 20 6
37305 32670 8 68 3
37651 32670 42 52 1
39696 32670 28 64 4
40196 32670 18 36 5
41557 32670 44 32 3
41953 32670 46 88 5
42994 32670 18 32 3
44554 32670 54 24 5
45058 32670 22 128 5
46634 32670 16 44 1
46894 32670 24 70 7
35871 32671 28 82 3
36120 32671 16 40 7
37204 32671 20 68 4
38930 32671 26 34 3
39459 32671 34 50 5
39996 32671 40 42 3
40080 32671 60 86 2
41629 32671 18 34 0
46779 32671 26 36 3
47756 32671 14 34 1
36957 32672 14 32 1
39540 32672 24 150 1
44224 32672 40 60 2
46662 32672 92 36 1
46741 32672 50 90 6
37412 32673 40 20 4
